exercise_id,name,aliases,canonical_family,exercise_class,metric_recipe,primary_modality,equipment,body_position,movement_pattern,force_type,laterality,uses_bodyweight,load_type,main_muscle_groups,secondary_muscle_groups,joints_emphasized,skill_tags,context_tags,is_hold,is_cardio,supports_live_tracking,default_summary_format,search_text,notes
plate-pinch-carry,Plate Pinch Carry,pinch grip carry,pinch-carry,carry,duration+distance+load,conditioning,weight-plate,standing,carry|grip,cyclical,bilateral,false,external,thumbs|forearms|grip,upper traps|core,wrist|elbow|shoulder|spine|hip|ankle,grip,gym|home,false,false,true,duration_distance_load,plate pinch carry pinch grip carry pinch-carry weight-plate thumbs forearms grip upper traps core wrist elbow shoulder spine hip ankle grip gym home,
towel-pull-up,Towel Pull-Up,grip pull up|towel grip pull up,pull-up,bodyweight-reps,reps+rpe,calisthenics,pull-up-bar|towel,hanging,vertical-pull,dynamic,bilateral,true,bodyweight,lats|biceps|grip,mid back|forearms|rear delts,shoulder|elbow|scapula|wrist,grip|advanced,gym|home|calisthenics-park,false,false,true,reps_rpe,towel pull-up grip pull up towel grip pull up pull-up pull-up-bar towel lats biceps grip mid back forearms rear delts shoulder elbow scapula wrist grip advanced gym home calisthenics-park,
depth-jump,Depth Jump,drop jump,depth-jump,plyometric,reps+rpe,conditioning,box,standing,jump,explosive,bilateral,true,bodyweight,quads|glute max|calves,hamstrings|core,hip|knee|ankle,explosive|shock-method,gym|field|niche,false,false,true,reps_rpe,depth jump drop jump depth-jump box quads glute max calves hamstrings core hip knee ankle explosive shock-method gym field niche,
rotational-medicine-ball-toss,Rotational Medicine Ball Toss,rotational med ball throw|rotational wall toss,med-ball-throw,plyometric,reps+rpe,conditioning,medicine-ball|wall,standing,rotation,explosive,bilateral,false,external,obliques|glute max|serratus,front delts|adductors,spine|hip|shoulder,explosive|sport,gym|field|niche,false,false,true,reps_rpe,rotational medicine ball toss rotational med ball throw rotational wall toss med-ball-throw medicine-ball wall obliques glute max serratus front delts adductors spine hip shoulder explosive sport gym field niche,
medicine-ball-broad-jump,Medicine Ball Broad Jump,weighted broad jump,broad-jump,plyometric,reps+rpe,conditioning,medicine-ball,standing,jump|locomotion,explosive,bilateral,false,external,glute max|quads|calves,hamstrings|core,hip|knee|ankle,explosive|athletic,gym|field|niche,false,false,true,reps_rpe,medicine ball broad jump weighted broad jump broad-jump medicine-ball glute max quads calves hamstrings core hip knee ankle explosive athletic gym field niche,
human-flag-hold,Human Flag Hold,flag hold,human-flag,hold,duration+rpe,skill,pole|stall-bars,side-supported,anti-lateral-flexion|vertical-push|vertical-pull,isometric,bilateral,true,bodyweight,obliques|lats|shoulders,triceps|grip|glute med,shoulder|elbow|wrist|spine,elite|gymnastics|street-workout,calisthenics-park|niche,true,false,true,duration_rpe,human flag hold flag hold human-flag pole stall-bars obliques lats shoulders triceps grip glute med shoulder elbow wrist spine elite gymnastics street-workout calisthenics-park niche,
german-hang,German Hang,skin the cat hang|shoulder extension hang,german-hang,hold,duration+rpe,skill,rings|pull-up-bar,hanging,shoulder-extension|mobility,isometric,bilateral,true,bodyweight,biceps tendons|front delts|pecs,lats|forearms,shoulder|elbow|wrist|scapula,gymnastics|mobility|tendon-prep,gym|calisthenics-park|niche,true,false,true,duration_rpe,german hang skin the cat hang shoulder extension hang german-hang rings pull-up-bar biceps tendons front delts pecs lats forearms shoulder elbow wrist scapula gymnastics mobility tendon-prep gym calisthenics-park niche,
skin-the-cat,Skin the Cat,german hang transition,skin-the-cat,bodyweight-reps,reps+rpe,skill,rings|pull-up-bar,hanging,shoulder-extension|core-stability,dynamic,bilateral,true,bodyweight,lats|biceps|shoulders,abs|grip|front delts,shoulder|elbow|wrist|scapula|spine,gymnastics|mobility|tendon-prep,gym|calisthenics-park|niche,false,false,true,reps_rpe,skin the cat german hang transition skin-the-cat rings pull-up-bar lats biceps shoulders abs grip front delts shoulder elbow wrist scapula spine gymnastics mobility tendon-prep gym calisthenics-park niche,
log-press,Log Press,strongman log press|clean and press log,log-press,other,load+reps+rpe,strength,log-implement,standing,vertical-push,mixed,bilateral,false,external,front delts|triceps|upper chest,upper back|core|quads,shoulder|elbow|wrist|hip|knee|ankle,strongman|overhead,gym|strongman|niche,false,false,true,load_x_reps_rpe,log press strongman log press clean and press log log-press log-implement front delts triceps upper chest upper back core quads shoulder elbow wrist hip knee ankle strongman overhead gym strongman niche,
atlas-stone-load,Atlas Stone Load,stone load,atlas-stone-load,other,load+reps+rpe,strength,atlas-stone|platform,standing,hinge|squat|carry,mixed,bilateral,false,external,glute max|hamstrings|upper back,biceps|forearms|core|quads,hip|knee|spine|shoulder|elbow,strongman|odd-object,gym|strongman|niche,false,false,true,load_x_reps_rpe,atlas stone load stone load atlas-stone-load atlas-stone platform glute max hamstrings upper back biceps forearms core quads hip knee spine shoulder elbow strongman odd-object gym strongman niche,
tire-flip,Tire Flip,tire turnover,tire-flip,other,load+reps+rpe,conditioning,tire,standing,hinge|horizontal-push,explosive,bilateral,false,external,glute max|hamstrings|upper back|quads,triceps|forearms|core,hip|knee|spine|shoulder|elbow,strongman|odd-object|explosive,gym|field|strongman|niche,false,false,true,load_x_reps_rpe,tire flip tire turnover tire-flip tire glute max hamstrings upper back quads triceps forearms core hip knee spine shoulder elbow strongman odd-object explosive gym field strongman niche,
kettlebell-halo,Kettlebell Halo,halo|kb halo,halo,bilateral-load,load+reps+rpe,mobility,kettlebell,standing|kneeling,rotation|shoulder-mobility|core-stability,dynamic,bilateral,false,external,shoulders|serratus|obliques,triceps|upper back,shoulder|scapula|spine,mobility|overhead|core,gym|home|warmup-friendly,false,false,true,load_x_reps_rpe,kettlebell halo halo kb halo halo kettlebell shoulders serratus obliques triceps upper back shoulder scapula spine mobility overhead core gym home warmup-friendly,
back-lever-tuck-hold,Back Lever Tuck Hold,tucked back lever,back-lever,hold,duration+rpe,skill,rings|pull-up-bar,hanging,shoulder-extension|core-stability,isometric,bilateral,true,bodyweight,lats|rear delts|glutes,biceps|spinal erectors|grip,shoulder|elbow|wrist|scapula|spine,advanced|gymnastics,gym|calisthenics-park|niche,true,false,true,duration_rpe,back lever tuck hold tucked back lever back-lever rings pull-up-bar lats rear delts glutes biceps spinal erectors grip shoulder elbow wrist scapula spine advanced gymnastics gym calisthenics-park niche,
straddle-back-lever-hold,Straddle Back Lever Hold,straddle back lever,back-lever,hold,duration+rpe,skill,rings|pull-up-bar,hanging,shoulder-extension|core-stability,isometric,bilateral,true,bodyweight,lats|rear delts|glutes,biceps|spinal erectors|grip,shoulder|elbow|wrist|scapula|spine,advanced|gymnastics,gym|calisthenics-park|niche,true,false,true,duration_rpe,straddle back lever hold straddle back lever back-lever rings pull-up-bar lats rear delts glutes biceps spinal erectors grip shoulder elbow wrist scapula spine advanced gymnastics gym calisthenics-park niche,
back-lever-hold,Back Lever Hold,full back lever,back-lever,hold,duration+rpe,skill,rings|pull-up-bar,hanging,shoulder-extension|core-stability,isometric,bilateral,true,bodyweight,lats|rear delts|glutes,biceps|spinal erectors|grip,shoulder|elbow|wrist|scapula|spine,elite|gymnastics,gym|calisthenics-park|niche,true,false,true,duration_rpe,back lever hold full back lever back-lever rings pull-up-bar lats rear delts glutes biceps spinal erectors grip shoulder elbow wrist scapula spine elite gymnastics gym calisthenics-park niche,
v-sit-hold,V-Sit Hold,v sit|parallette v sit,v-sit,hold,duration+rpe,skill,parallettes|dip-bars|floor,supported,core-flexion|hip-flexion,isometric,bilateral,true,bodyweight,hip flexors|rectus abdominis|triceps,serratus|quads,hip|spine|shoulder|elbow|wrist,advanced|gymnastics|compression,gym|home|calisthenics-park,true,false,true,duration_rpe,v-sit hold v sit parallette v sit v-sit parallettes dip-bars floor hip flexors rectus abdominis triceps serratus quads hip spine shoulder elbow wrist advanced gymnastics compression gym home calisthenics-park,
straddle-planche-hold,Straddle Planche Hold,straddle planche,planche,hold,duration+rpe,skill,parallettes|floor,supported,horizontal-push|core-stability,isometric,bilateral,true,bodyweight,front delts|serratus|triceps,pecs|core|wrist flexors,shoulder|elbow|wrist|scapula,advanced|gymnastics,gym|home|niche,true,false,true,duration_rpe,straddle planche hold straddle planche planche parallettes floor front delts serratus triceps pecs core wrist flexors shoulder elbow wrist scapula advanced gymnastics gym home niche,
straddle-front-lever-hold,Straddle Front Lever Hold,straddle front lever,front-lever,hold,duration+rpe,skill,pull-up-bar|rings,hanging,core-stability|vertical-pull,isometric,bilateral,true,bodyweight,lats|teres major|abs,rear delts|biceps|grip,shoulder|elbow|scapula|wrist|spine,advanced|gymnastics,gym|calisthenics-park|niche,true,false,true,duration_rpe,straddle front lever hold straddle front lever front-lever pull-up-bar rings lats teres major abs rear delts biceps grip shoulder elbow scapula wrist spine advanced gymnastics gym calisthenics-park niche,
archer-pull-up,Archer Pull-Up,archer chin up,pull-up,bodyweight-reps,reps+rpe,skill,pull-up-bar|rings,hanging,vertical-pull,dynamic,alternating,true,bodyweight,lats|biceps|teres major,mid back|forearms|rear delts,shoulder|elbow|scapula|wrist,advanced|unilateral-progression,gym|home|calisthenics-park,false,false,true,reps_rpe,archer pull-up archer chin up pull-up pull-up-bar rings lats biceps teres major mid back forearms rear delts shoulder elbow scapula wrist advanced unilateral-progression gym home calisthenics-park,
archer-push-up,Archer Push-Up,archer press up,push-up,bodyweight-reps,reps+rpe,skill,none,plank,horizontal-push,dynamic,alternating,true,bodyweight,pecs|triceps|front delts,serratus|core,shoulder|elbow|wrist|scapula,advanced|unilateral-progression,gym|home,false,false,true,reps_rpe,archer push-up archer press up push-up none pecs triceps front delts serratus core shoulder elbow wrist scapula advanced unilateral-progression gym home,
one-arm-push-up,One-Arm Push-Up,single arm push up|OAPU,push-up,bodyweight-reps,reps+rpe,skill,none,plank,horizontal-push|anti-rotation,dynamic,unilateral,true,bodyweight,pecs|triceps|front delts,serratus|obliques|core,shoulder|elbow|wrist|scapula|spine,advanced|unilateral,gym|home|niche,false,false,true,reps_rpe,one-arm push-up single arm push up oapu push-up none pecs triceps front delts serratus obliques core shoulder elbow wrist scapula spine advanced unilateral gym home niche,
commando-pull-up,Commando Pull-Up,cliffhanger pull up,pull-up,bodyweight-reps,reps+rpe,calisthenics,pull-up-bar,hanging,vertical-pull,dynamic,alternating,true,bodyweight,lats|biceps|brachialis,mid back|forearms|obliques,shoulder|elbow|scapula|wrist,close-grip|bodyweight,gym|home|calisthenics-park,false,false,true,reps_rpe,commando pull-up cliffhanger pull up pull-up pull-up-bar lats biceps brachialis mid back forearms obliques shoulder elbow scapula wrist close-grip bodyweight gym home calisthenics-park,
typewriter-pull-up,Typewriter Pull-Up,typewriter chin up,pull-up,bodyweight-reps,reps+rpe,skill,pull-up-bar|rings,hanging,vertical-pull,dynamic,alternating,true,bodyweight,lats|biceps|teres major,mid back|forearms|rear delts,shoulder|elbow|scapula|wrist,advanced|unilateral-progression,gym|home|calisthenics-park,false,false,true,reps_rpe,typewriter pull-up typewriter chin up pull-up pull-up-bar rings lats biceps teres major mid back forearms rear delts shoulder elbow scapula wrist advanced unilateral-progression gym home calisthenics-park,
typewriter-push-up,Typewriter Push-Up,side to side push up,push-up,bodyweight-reps,reps+rpe,skill,none,plank,horizontal-push,dynamic,alternating,true,bodyweight,pecs|triceps|front delts,serratus|core,shoulder|elbow|wrist|scapula,advanced|unilateral-progression,gym|home,false,false,true,reps_rpe,typewriter push-up side to side push up push-up none pecs triceps front delts serratus core shoulder elbow wrist scapula advanced unilateral-progression gym home,
pseudo-planche-push-up,Pseudo Planche Push-Up,PPPU|planche push-up progression,push-up,bodyweight-reps,reps+rpe,skill,none,plank,horizontal-push|core-stability,dynamic,bilateral,true,bodyweight,front delts|serratus|pecs|triceps,core|wrist flexors,shoulder|elbow|wrist|scapula,planche-progression|gymnastics,gym|home|calisthenics-park,false,false,true,reps_rpe,pseudo planche push-up pppu planche push-up progression push-up none front delts serratus pecs triceps core wrist flexors shoulder elbow wrist scapula planche-progression gymnastics gym home calisthenics-park,
ring-push-up,Ring Push-Up,gymnastic ring push up,push-up,bodyweight-reps,reps+rpe,skill,rings,supported,horizontal-push,dynamic,bilateral,true,bodyweight,pecs|triceps|front delts,serratus|core|stabilizers,shoulder|elbow|wrist|scapula,gymnastics|stability,gym|home|calisthenics-park,false,false,true,reps_rpe,ring push-up gymnastic ring push up push-up rings pecs triceps front delts serratus core stabilizers shoulder elbow wrist scapula gymnastics stability gym home calisthenics-park,
korean-dip,Korean Dip,straight bar korean dip,dip,bodyweight-reps,reps+rpe,skill,straight-bar,supported,vertical-push|shoulder-extension,dynamic,bilateral,true,bodyweight,triceps|lower pecs|front delts,serratus|core,shoulder|elbow|wrist|scapula,advanced|street-workout,calisthenics-park|niche,false,false,true,reps_rpe,korean dip straight bar korean dip dip straight-bar triceps lower pecs front delts serratus core shoulder elbow wrist scapula advanced street-workout calisthenics-park niche,
wall-plank,Wall Plank,wall walk hold|handstand wall plank,handstand-prep,hold,duration+rpe,skill,wall,supported|inverted,core-stability|vertical-push,isometric,bilateral,true,bodyweight,shoulders|serratus|core,triceps|wrist flexors|glutes,shoulder|elbow|wrist|scapula|spine,handstand-prep|overhead,gym|home|calisthenics-park,true,false,true,duration_rpe,wall plank wall walk hold handstand wall plank handstand-prep wall shoulders serratus core triceps wrist flexors glutes shoulder elbow wrist scapula spine handstand-prep overhead gym home calisthenics-park,
negative-pull-up,Negative Pull-Up,eccentric pull-up|pull-up negative,pull-up,bodyweight-reps,reps+rpe,calisthenics,pull-up-bar,hanging,vertical-pull,dynamic,bilateral,true,bodyweight,lats|biceps|teres major,mid back|forearms|rear delts,shoulder|elbow|scapula|wrist,beginner|eccentric,gym|home|calisthenics-park,false,false,true,reps_rpe,negative pull-up eccentric pull-up pull-up negative pull-up pull-up-bar lats biceps teres major mid back forearms rear delts shoulder elbow scapula wrist beginner eccentric gym home calisthenics-park track controlled eccentrics by rep count.,Track controlled eccentrics by rep count.
